Id,IsAccountPrivate,IsVerified,HasProfilePicture,NumberFollowing,NumberFollowers,NumberLikes,HasInstagramLink,HasYoutubeLink,HasAccountDescription,HasLinkInDescription,PostsExist,NumberOfPosts,FollowingToFollowerRatio,LikesToFollowerRatio,AverageNumberOfHashtags,AverageNumberOfComments,AverageNumberOfCharacters,AverageNumberOfForwardings,AverageNumberOfLikes,AverageNumberOfLinkedProfiles,AverageNumberOfUsedFilters,AverageNumberOfViews,LikesToViewRatio,CommentsToViewRatio
A453104B-C859-48DB-971C-A42B374CA8E3,0,0,1.0,239,1,0.0,0,0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8D47AD8A-9886-4D22-B32E-A42CD9149D5D,0,0,1.0,141,3,0.0,0,0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CB8675BE-8466-4EF8-B48E-A42FECF199B7,0,0,1.0,334,20,41.0,0,0,0.0,0.0,1.0,19.0,16.7,2.05,0.0,0.2105263157894736,2.789473684210526,0.0,2.1578947368421053,0.0,0.0,3.5789473684210527,0.6029411764705882,0.0588235294117647
33D2A540-4958-416E-B047-A433C686A3D5,0,0,1.0,576,7,0.0,0,0,0.0,0.0,0.0,0.0,82.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3A22A2C0-3A81-4C88-9233-A44C37502FFF,0,0,1.0,65,13,203.0,0,0,1.0,0.0,1.0,20.0,5.0,15.615384615384615,0.55,0.05,13.2,0.0,2.95,0.35,0.0,21.4,0.1378504672897196,0.0023364485981308
9FBA20DD-F4D9-4983-ADE9-A455ADAAAF51,0,0,1.0,9161,264,36.0,0,0,0.0,0.0,1.0,2.0,34.70075757575758,0.13636363636363635,1.0,0.5,52.5,0.0,18.0,0.0,0.5,107.0,0.1682242990654205,0.0046728971962616
724BC6EB-44DD-4C50-8A8F-A4561B14976C,0,0,1.0,457,43,411.0,0,0,1.0,0.0,1.0,20.0,10.627906976744185,9.55813953488372,2.9,0.0,24.25,0.0,3.8,0.0,0.2,39.2,0.096938775510204,0.0
7563E99C-B97E-477E-AFC3-A45937E711B2,0,0,1.0,88,14,215.0,0,0,1.0,0.0,1.0,20.0,6.285714285714286,15.357142857142858,0.45,0.0,8.75,0.0,2.2,0.1,0.25,15.75,0.1396825396825396,0.0
9C7A5F26-4F9C-42B9-B176-A45BDC223070,1,0,1.0,71,7,22.0,0,0,0.0,0.0,0.0,0.0,10.142857142857142,3.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0E0D976D-53DC-408E-86BD-A45DDA72A74D,0,0,1.0,2973,135,41.0,0,0,1.0,0.0,1.0,5.0,22.022222222222222,0.3037037037037037,0.0,0.4,1.6,0.4,8.2,0.0,0.0,51.6,0.1589147286821705,0.0077519379844961
FD3704D1-11BB-4274-A574-A46330F36001,0,0,1.0,327,4,0.0,0,0,0.0,0.0,0.0,0.0,81.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96AD57CE-799F-4A39-93AF-A464F965058F,0,0,1.0,3838,122,51.0,0,0,0.0,0.0,1.0,9.0,31.459016393442624,0.4180327868852459,0.0,0.2222222222222222,0.0,0.0,5.666666666666667,0.0,0.0,42.888888888888886,0.1321243523316062,0.005181347150259
721C8C8C-F2CC-47C3-9994-A4679F5F2CC1,0,0,1.0,491,7550,25200.0,0,0,1.0,0.0,1.0,20.0,0.06503311258278145,3.337748344370861,4.5,2.4,66.1,4.0,1032.45,0.55,0.05,47323.05,0.0218170637775883,5.071524341731988e-05
D0A4C389-1A65-4475-9320-A46A50D0D5F2,0,0,1.0,419,16,3.0,0,0,0.0,0.0,1.0,1.0,26.1875,0.1875,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.4285714285714285,0.0
8E7989C2-F183-4F0A-8FA3-A46B4300E82C,1,0,0.0,128,22,0.0,0,0,0.0,0.0,0.0,0.0,5.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40E99AD2-6E93-4E6D-9FAB-A46E9FF9ECAC,0,0,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC965071-D954-4425-BA80-A485DE78EF75,0,0,1.0,79,4,0.0,0,0,0.0,0.0,0.0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00D3D5AF-7031-46C6-B757-A48C307C5149,0,0,1.0,469,185,281.0,0,0,1.0,0.0,1.0,2.0,2.535135135135135,1.518918918918919,3.5,5.5,43.5,0.5,140.5,0.0,0.0,676.5,0.2076866223207686,0.008130081300813
5E67FF2B-3D26-418B-8EEC-A493E3B1AE8D,0,0,1.0,122,6,5.0,0,0,0.0,0.0,1.0,3.0,20.333333333333332,0.8333333333333334,4.0,0.0,48.333333333333336,1.0,1.3333333333333333,0.0,0.0,50.0,0.0266666666666666,0.0
35ACBD74-9212-4681-825D-A4983FC7BBB0,1,0,1.0,12,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDDF4B86-21AD-4144-8AE1-A4A6B3B7E34B,0,0,0.0,60,6,45.0,0,0,0.0,0.0,1.0,20.0,10.0,7.5,0.0,0.1,0.65,0.0,2.0,0.05,0.0,48.95,0.0408580183861082,0.0020429009193054
EEC39E1A-27F0-4431-A454-A4B41DDA3D89,0,0,1.0,6880,75,16.0,0,0,0.0,0.0,1.0,8.0,91.73333333333333,0.21333333333333335,0.125,0.125,3.125,0.0,2.0,0.125,0.0,9.0,0.2222222222222222,0.0138888888888888
91B52202-7AB8-4E2F-B866-A4B9A4F3A953,0,0,1.0,446,15,19.0,0,0,0.0,0.0,1.0,20.0,29.733333333333334,1.2666666666666666,0.25,0.0,8.35,0.0,0.45,0.0,0.1,9.25,0.0486486486486486,0.0
1419B0E7-766A-48C0-9787-A4BC88E9FD19,0,0,1.0,1002,2345,51.0,0,1,1.0,0.0,1.0,5.0,0.42729211087420044,0.021748400852878463,0.6,0.4,9.0,0.0,9.4,0.0,0.0,114.8,0.0818815331010453,0.0034843205574912
CE8E6765-2F60-40E6-B91D-A4BFAC56CC2B,0,0,1.0,49,2,31.0,0,0,0.0,0.0,1.0,20.0,24.5,15.5,0.15,0.0,2.65,0.0,1.15,0.0,0.1,15.9,0.0723270440251572,0.0
73BEDAA9-4FB7-4AE4-9653-A4C09212FAF7,0,0,1.0,8,3,6.0,0,0,1.0,0.0,1.0,2.0,2.6666666666666665,2.0,5.0,0.0,65.0,0.0,3.0,0.0,0.0,266.0,0.0112781954887218,0.0
3D6CDDC2-2B9A-4CA5-9C83-A4C556C843DF,0,0,1.0,271,41,235.0,0,0,0.0,0.0,1.0,20.0,6.609756097560975,5.7317073170731705,0.15,0.3,3.8,0.0,6.0,0.15,0.05,130.8,0.0458715596330275,0.0022935779816513
D2D02D21-B22E-4CF1-BD30-A4C600799CA3,1,0,1.0,70,4,10.0,0,0,0.0,0.0,0.0,0.0,17.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E5F11667-4D5B-4582-BB5D-A4D0F2FCB062,0,0,1.0,155,1,0.0,0,0,1.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2A545B7-F5A2-4A18-AF94-A4D1168B05C7,0,0,1.0,81,151,649.0,1,0,1.0,0.0,1.0,20.0,0.5364238410596026,4.298013245033113,1.7,0.0,15.3,0.75,6.7,0.0,0.3,135.75,0.0493554327808471,0.0
2B644533-8AF2-4E0E-9607-A4D15084D669,0,0,1.0,3515,56,0.0,0,0,0.0,0.0,0.0,0.0,62.767857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8FBCB8CD-7BF0-4C0B-A225-A4E8537E2ADD,0,0,1.0,659,503,9070.0,1,0,1.0,0.0,1.0,11.0,1.3101391650099403,18.031809145129223,4.090909090909091,4.2727272727272725,65.54545454545455,2.1818181818181817,83.27272727272727,0.4545454545454545,0.1818181818181818,468.9090909090909,0.1775882124854594,0.0091120589375727
011EF4EC-2BFE-4A9A-907B-A4F0DE30EF29,0,0,1.0,232,5,11.0,0,1,0.0,0.0,1.0,8.0,46.4,2.2,0.125,0.125,7.0,0.0,1.375,0.0,0.125,19.0,0.0723684210526315,0.006578947368421
5922E4F2-863D-4CAF-8146-A50051E57CF8,0,0,1.0,2377,64,102.0,0,0,0.0,0.0,1.0,20.0,37.140625,1.59375,0.6,0.05,9.3,0.0,1.0,0.05,0.05,15.0,0.0666666666666666,0.0033333333333333
5DA656D2-3A7D-4D58-849E-A500B6C846B6,0,0,1.0,20,7,110.0,0,0,1.0,0.0,1.0,20.0,2.857142857142857,15.714285714285714,0.2,0.05,26.85,0.0,1.35,0.0,0.1,5.1,0.2647058823529412,0.0098039215686274
E13879FF-3DFC-484A-884A-A502D01144C6,0,0,1.0,3852,27,0.0,0,0,0.0,0.0,0.0,0.0,142.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81B217F0-5D6C-42AD-BDB3-A5061798E1C1,0,0,1.0,88,6,3.0,0,0,0.0,0.0,1.0,1.0,14.666666666666666,0.5,0.0,0.0,25.0,0.0,3.0,1.0,0.0,10.0,0.3,0.0
8AFACD5C-7B2B-4979-9EEC-A50A28B32F5D,0,0,1.0,489,7,66.0,0,0,0.0,0.0,1.0,20.0,69.85714285714286,9.428571428571429,0.55,0.05,9.05,0.0,1.25,0.25,0.15,5.2,0.2403846153846153,0.0096153846153846
1639C5AB-B679-4E4C-B505-A50E03861269,0,0,0.0,72,3,0.0,0,0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7F624FDF-8BF0-4B8B-BAE6-A51EA485372E,0,0,1.0,1267,45,0.0,0,0,0.0,0.0,0.0,0.0,28.155555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B6B9A9-42E8-48F8-84A5-A5291105864F,1,0,1.0,9264,3,0.0,0,0,0.0,0.0,0.0,0.0,3088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587ADDE-D545-47D8-AD13-A534A84246F4,0,0,1.0,6,0,3.0,0,0,0.0,0.0,1.0,2.0,,,0.5,0.0,10.0,0.0,1.5,1.0,0.5,38.5,0.0389610389610389,0.0
388152E6-AB26-40E1-8717-A53FD49A116E,0,0,1.0,749,58,0.0,0,0,0.0,0.0,0.0,0.0,12.913793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2D2542F0-061C-4811-A050-A5405B964325,0,0,1.0,20,21900,321900.0,1,0,0.0,0.0,1.0,20.0,0.0009132420091324201,14.698630136986301,1.35,246.0,39.9,811.1,13980.0,0.45,0.3,297218.25,0.0470361426325604,0.0008276746128476
774CE653-C086-44BA-831E-A542E852252E,0,0,0.0,173,1,0.0,0,0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D11C2DE1-7A28-4E4C-96BB-A543A42CEB1D,0,0,1.0,1,249200,12700000.0,1,0,1.0,0.0,1.0,20.0,4.012841091492777e-06,50.963081861958266,9.4,492.05,103.95,244.1,27507.95,0.15,0.1,137165.5,0.2005456911541167,0.003587272309728
60BD6289-948A-4153-884C-A5483F799C08,0,0,1.0,81,7,8.0,0,0,0.0,0.0,1.0,16.0,11.571428571428571,1.1428571428571428,0.5,0.0,21.8125,0.0,0.5,0.1875,0.0,12.625,0.0396039603960396,0.0
FC6F7F90-D31B-468A-9B74-A548664C0E88,0,0,1.0,124,3,0.0,0,0,0.0,0.0,1.0,1.0,41.333333333333336,0.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8F49A29-7CF1-45E1-8B3D-A54B1DB2BE9C,1,0,1.0,3963,182,145.0,0,0,0.0,0.0,0.0,0.0,21.774725274725274,0.7967032967032966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38C29784-EC6B-4732-9A06-A55235982042,0,0,1.0,146,0,0.0,0,0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29AFBBF0-5499-46CF-9D35-A556F6FD9356,0,0,1.0,829,4,0.0,0,0,0.0,0.0,0.0,0.0,207.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8FB33EB5-62BC-474E-8D00-A569519B684C,0,0,1.0,46,10,21.0,0,0,0.0,0.0,1.0,20.0,4.6,2.1,0.15,0.05,19.0,0.0,0.95,0.0,0.1,78.45,0.0121096239643084,0.0006373486297004
EDB760A7-A5D7-4948-A97F-A56BB617B717,0,0,1.0,304,6,1.0,0,0,0.0,0.0,1.0,14.0,50.666666666666664,0.16666666666666666,0.4285714285714285,0.0,7.214285714285714,0.0,0.0714285714285714,0.0714285714285714,0.4285714285714285,3.2857142857142856,0.0217391304347826,0.0
4D75B5B9-FE4A-4F6A-86ED-A56F3CDBD889,0,0,1.0,840,30,0.0,0,0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1AE560CD-DC63-43C7-A0E6-A57D7054188F,0,0,1.0,229,6,0.0,0,0,0.0,0.0,0.0,0.0,38.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4D77BDF5-0959-46E8-B00E-A57F59D460F1,0,0,1.0,1007,69,294.0,0,0,0.0,0.0,1.0,20.0,14.594202898550725,4.260869565217392,1.05,0.05,9.3,0.0,3.9,0.05,0.0,10.5,0.3714285714285714,0.0047619047619047
3B757A03-B82B-411A-A553-A5834054FEA2,0,0,1.0,121,0,0.0,0,0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9A17158-357E-4506-9A0D-A598ED5EE535,1,0,1.0,8637,8,0.0,0,0,0.0,0.0,0.0,0.0,1079.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95903198-23E2-4A89-85FA-A59C3E1BC9CB,0,0,1.0,1376,78,138.0,0,0,1.0,0.0,1.0,20.0,17.641025641025642,1.7692307692307692,0.3,0.2,7.5,0.0,1.1,0.15,0.15,3.2,0.34375,0.0625
18BE6BDF-A5AC-442F-9A70-A59E072DE015,0,0,1.0,119,149,51.0,1,0,1.0,0.0,1.0,17.0,0.7986577181208053,0.3422818791946309,2.117647058823529,0.0,36.294117647058826,0.0,3.0,0.0,0.1764705882352941,31.235294117647054,0.096045197740113,0.0
CEE85344-5BEF-4B57-A0E0-A59E9102A2C4,0,0,1.0,1623,18,19.0,1,0,1.0,0.0,1.0,8.0,90.16666666666667,1.0555555555555556,0.125,0.0,1.875,0.0,2.375,0.0,0.0,115.875,0.0204962243797195,0.0
0D6B461E-D5F8-41F7-84EA-A5A12EE3C5F9,0,0,1.0,1000,564,215.0,0,0,1.0,0.0,1.0,20.0,1.7730496453900708,0.38120567375886527,0.35,0.25,6.75,0.05,9.65,0.0,0.05,125.05,0.0771691323470611,0.001999200319872
F5CB1FE0-8361-4822-86FC-A5B601EF21B7,0,0,1.0,331,11,4.0,1,0,1.0,0.0,1.0,3.0,30.09090909090909,0.36363636363636365,5.0,0.0,89.33333333333333,0.0,1.3333333333333333,0.0,0.0,34.666666666666664,0.0384615384615384,0.0
07C8FB65-30BA-4F93-BD5E-A5B6DB01506C,0,0,1.0,1782,145,418.0,0,0,0.0,0.0,1.0,20.0,12.289655172413793,2.882758620689655,0.2,0.2,6.5,0.0,3.1,0.15,0.15,39.4,0.0786802030456852,0.0050761421319796
D5EB85F3-C447-4757-B8B9-A5BA2A2DB1BD,0,0,1.0,498,10,0.0,0,0,1.0,0.0,0.0,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699D02DD-5E0E-4FF4-97CD-A5C55D7D5594,0,0,1.0,116,192100,1500000.0,1,1,1.0,0.0,1.0,20.0,0.0006038521603331598,7.808433107756377,0.1,40.05,24.65,45.85,5060.05,0.1,0.0,59069.95,0.0856619990367352,0.0006780097155998
844A166E-11EB-41A6-8FFF-A5CE5B2A2026,0,0,1.0,417,6,0.0,0,0,0.0,0.0,0.0,0.0,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A38F8297-07BE-4640-B454-A5DAB2854736,0,0,1.0,5083,627,2037.0,0,0,0.0,0.0,1.0,20.0,8.106858054226475,3.248803827751196,6.15,0.7,71.65,0.05,17.1,0.15,0.5,156.05,0.1095802627363024,0.0044857417494392
329BE436-ADE4-43A4-9175-A5E9BADE9BDE,0,0,1.0,11,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F513A9F8-EC18-4EDC-AF21-A5ED5DB6081E,0,0,1.0,462,14,0.0,0,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCEA1E11-A0F5-4FBB-9380-A5EFBDBF41E7,0,0,1.0,2899,171,6.0,0,0,0.0,0.0,1.0,3.0,16.953216374269005,0.03508771929824561,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.25,0.0
5BB4C7C8-04FC-4BF5-A51A-A5F50A5CF6F4,1,0,1.0,44,420,3952.0,0,0,0.0,0.0,0.0,0.0,0.10476190476190476,9.40952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6E5036BF-8A53-4E18-A695-A5F7B52297DE,0,0,1.0,1403,26,16.0,0,0,0.0,0.0,1.0,3.0,53.96153846153846,0.6153846153846154,0.0,0.3333333333333333,7.666666666666667,0.0,5.333333333333333,0.0,0.0,19.666666666666668,0.271186440677966,0.0169491525423728
A767C4DB-5A17-4388-93B7-A5F87A11ADE9,0,0,1.0,609,836,2995.0,0,0,1.0,0.0,1.0,20.0,0.7284688995215312,3.5825358851674642,9.6,4.5,106.1,0.6,139.5,0.1,0.55,928.7,0.1502099709271024,0.0048454829331323
DBEF81FC-5593-4EE0-9C93-A617EC28E670,0,0,1.0,389,23,0.0,0,0,1.0,0.0,1.0,1.0,16.91304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
8F252A1F-3721-424F-AE5D-A61DD4C77CC6,0,0,1.0,1622,96,55.0,0,0,0.0,0.0,1.0,7.0,16.895833333333332,0.5729166666666666,0.8571428571428571,1.8571428571428568,13.857142857142858,0.0,7.857142857142857,0.0,0.0,57.71428571428572,0.1361386138613861,0.0321782178217821
2D9405EE-7D17-4BFA-8126-A6254217DD4F,1,0,1.0,230,7,45.0,0,0,0.0,0.0,0.0,0.0,32.857142857142854,6.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5C036ABF-3768-405F-9EAA-A6258426B111,0,0,1.0,3786,82,44.0,0,1,0.0,0.0,1.0,10.0,46.170731707317074,0.5365853658536586,0.2,0.3,9.9,0.0,4.4,0.2,0.2,53.2,0.0827067669172932,0.0056390977443609
835EA9B5-E0B6-4892-A2E3-A63253F6627E,0,0,1.0,662,80,59.0,0,0,1.0,0.0,1.0,4.0,8.275,0.7375,0.0,0.25,0.0,0.0,14.75,0.0,0.0,188.75,0.0781456953642384,0.0013245033112582
D1C5FF40-8341-4C41-8D4B-A63C9A268275,0,0,1.0,36,19700,31200.0,1,0,1.0,0.0,1.0,12.0,0.0018274111675126903,1.583756345177665,5.333333333333333,35.5,71.58333333333333,62.333333333333336,2597.1666666666665,0.0833333333333333,0.0,45042.5,0.0576603578102162,0.0007881445301659
DFB74FF9-0905-4A07-BBF0-A6457A6E264E,0,0,1.0,415,5,0.0,0,0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F428ED2F-33E2-4257-830D-A645E4D8E2D1,0,0,1.0,728,20,2.0,0,0,0.0,0.0,1.0,1.0,36.4,0.1,0.0,0.0,18.0,0.0,2.0,0.0,0.0,10.0,0.2,0.0
ECED4AB1-DA90-4FCD-9BC1-A65DA6494736,0,0,1.0,244,20,50.0,0,0,0.0,0.0,1.0,20.0,12.2,2.5,0.15,0.0,4.6,0.0,1.85,0.05,0.1,5.9,0.3135593220338983,0.0
0C10EF87-14F9-41ED-A2D7-A65DF5E908F7,1,0,1.0,112,17,0.0,0,0,0.0,0.0,0.0,0.0,6.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5DD80D0-9C43-46EE-BB4F-A663FFFEB0B3,0,0,1.0,1808,285,254.0,0,0,1.0,0.0,1.0,11.0,6.343859649122807,0.8912280701754386,4.2727272727272725,0.8181818181818182,77.9090909090909,0.0,23.09090909090909,0.2727272727272727,0.0,130.72727272727272,0.1766342141863699,0.0062586926286509
844E8BF9-2F4A-41B4-8EDA-A67155A07456,0,0,1.0,2477,190,0.0,0,1,0.0,0.0,0.0,0.0,13.036842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C45622BF-BFB8-4113-9281-A68195672599,0,0,1.0,5529,411,0.0,0,0,0.0,0.0,0.0,0.0,13.452554744525548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4B9FB78-B7C3-4D0C-818F-A68B675F5C4C,0,0,1.0,7372,103,0.0,0,0,0.0,0.0,0.0,0.0,71.57281553398059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266B7E1-F739-47AA-AD05-A68D8CA5660B,0,0,1.0,75,177,75.0,0,0,1.0,0.0,0.0,0.0,0.423728813559322,0.423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9559E1A7-D939-49DB-9064-A68F560D2445,0,0,1.0,24,0,4.0,0,0,0.0,0.0,1.0,20.0,,,0.1,0.0,1.1,0.0,0.2,0.0,0.1,0.25,0.8,0.0
02F3D346-358C-4901-BA82-A68FC053850E,1,0,1.0,204,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4BF5F027-F790-4E6F-BD97-A69225A993D6,0,0,1.0,28,2,0.0,0,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D5512EA1-9316-4EDC-BB9E-A6A0CFCD4CB6,0,0,1.0,15,32,266.0,0,0,1.0,0.0,1.0,3.0,0.46875,8.3125,1.6666666666666667,0.0,39.0,0.0,1.0,0.0,0.0,19.33333333333333,0.0517241379310344,0.0
B039F800-B544-4B6C-80BD-A6A3C55434B9,1,0,1.0,918,60,212.0,0,0,0.0,0.0,0.0,0.0,15.3,3.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7981659D-48EC-4997-ACEE-A6A445BDCA64,0,0,1.0,368,455,3206.0,0,0,1.0,0.0,1.0,20.0,0.8087912087912088,7.046153846153846,2.55,0.4,31.7,0.05,5.6,0.0,0.0,65.65,0.0853008377760852,0.006092916984006
1F3A95B6-EC52-41D8-9095-A6A9B0579A0F,0,0,1.0,251,29,40.0,1,0,1.0,0.0,1.0,20.0,8.655172413793103,1.3793103448275863,0.4,0.1,7.25,0.0,1.2,0.1,0.0,4.8,0.25,0.0208333333333333
9ECD6983-6A7A-4CF8-AC6E-A6A9D8158F20,0,0,1.0,466,4,0.0,0,0,0.0,0.0,0.0,0.0,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4939E9FD-851E-4E3F-94D9-A6ABB6E37CC3,0,0,1.0,170,124,573.0,0,0,0.0,0.0,1.0,18.0,1.3709677419354838,4.620967741935484,0.7777777777777778,1.0555555555555556,25.77777777777778,2.111111111111111,31.83333333333333,0.7222222222222222,0.0,487.72222222222223,0.0652693928693473,0.0021642556099783
02C2FDA1-5C9A-4F85-97F1-A6B2029EE88C,0,0,1.0,94,7,0.0,0,0,0.0,0.0,0.0,0.0,13.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8FBBD87E-AC64-4915-92EE-A6DC30CAB19D,0,0,1.0,3121,216,2168.0,1,1,1.0,0.0,1.0,20.0,14.449074074074074,10.037037037037036,1.35,0.85,44.25,0.1,7.65,0.45,0.15,63.95,0.1196247068021892,0.0132916340891321
532A1C4E-9956-4476-8A5C-A6E6269AD858,0,0,1.0,1812,468,8556.0,0,0,1.0,0.0,1.0,20.0,3.871794871794872,18.28205128205128,1.9,0.3,19.2,0.0,22.35,0.0,0.55,83.4,0.2679856115107913,0.0035971223021582
3F03122E-D55E-479D-88EC-A6EA54415C45,0,0,0.0,682,9,0.0,0,0,0.0,0.0,0.0,0.0,75.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAAD665A-0E81-4EEE-93D8-A6EDD4B64669,0,1,1.0,125,2500000,97600000.0,1,1,1.0,0.0,1.0,20.0,5e-05,39.04,6.6,894.9,103.2,817.25,78580.0,0.35,0.0,477265.0,0.1646464752286465,0.0018750589295255
28B92892-E7B2-4987-BF6D-A6F64B08A3EF,0,0,1.0,670,68,11.0,0,0,0.0,0.0,1.0,1.0,9.852941176470589,0.16176470588235295,0.0,0.0,0.0,0.0,11.0,0.0,0.0,55.0,0.2,0.0
1AF861F6-7FED-4B06-AF9F-A6F6E7A5950E,0,0,1.0,60,17,2.0,0,0,0.0,0.0,0.0,0.0,3.5294117647058822,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A84B4B4D-2AA4-4802-8EF4-A6F7FB27D477,0,0,1.0,2445,91,4.0,0,0,0.0,0.0,1.0,1.0,26.86813186813187,0.04395604395604396,1.0,0.0,11.0,-1.0,4.0,0.0,0.0,19.0,0.2105263157894736,0.0
62816008-5062-497C-94B9-A6FEDFAE9D89,0,0,1.0,23,1,0.0,0,0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCC1371F-4A13-44F4-B8C3-A71B5E7D3BAB,0,0,1.0,175,40,0.0,0,0,1.0,0.0,0.0,0.0,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4A37AE9D-ABEE-4217-A097-A71F9B7922BF,0,0,1.0,720,27,0.0,0,0,0.0,0.0,0.0,0.0,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9A4AA22F-96F5-4FD2-A494-A72F6292FE32,0,0,1.0,49,4,0.0,0,0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
